Similarity Metric,BASELINE,BLURRY_02,BLURRY_04,BLURRY_06,BLURRY_08,BLURRY_10,DIFF_TIME_1VS2,DIFF_TIME_1VS3,TOE,HEEL,INSIDE,OUTSIDE,OOD
k_pct_threshold_3,0.0,0.2408969749744939,0.33778038718548703,0.3667620529817343,0.3686879620451514,0.3716592204233541,0.06897605398769938,0.0963391434918517,0.1017405084958693,0.0479332828081659,0.11620494658185888,0.06101295898533289,0.08858071243865598
q_pct_threshold_5,0.0,0.051524875431017435,0.1350526641208791,0.18135927613218564,0.2160403710540429,0.2557025449770419,0.05202173032454843,0.0769107423151089,0.08957309636652545,0.058715846467671876,0.09768177860145572,0.0675883467466905,0.07856361178665242
k_pct_threshold_5,0.0,0.1595250048598863,0.261181568590933,0.3016390104138293,0.3050148157443199,0.3138634123127547,0.05261594698400229,0.07613648669891529,0.10135835883254007,0.03126579724286136,0.11389283484601058,0.06231275494322398,0.0772486061957454
q_pct_threshold_10,0.0,0.020637835211445726,0.03452531257938378,0.05367144295352881,0.08603678678747616,0.13083061209396465,0.0217385008884518,0.02957901896831361,0.06149251815530721,0.0313847844579655,0.05261503271047662,0.05332488209385056,0.03828102495358012
k_pct_threshold_10,0.0,0.03870163059222561,0.0815352965892435,0.11120238579595529,0.11155641856936255,0.1230205517069569,0.020981967277605144,0.03318955353025287,0.06986689419727725,0.01592850742607153,0.07055203869133153,0.049459395755383814,0.03778190115248696
peak_value,0.0,244746515.55725396,278707628.05725396,283735195.9143968,283862665.55725396,280430790.55725396,50035746.77042799,73699970.50953855,174188565.17509723,164096786.3813229,223785182.10116726,139907739.39688712,122650177.77140078
MSE,0.0,471.7605218610397,485.0346112337042,479.5313576785405,474.69525989500653,469.7543725030449,13.341138669523753,21.40514258607009,67.38448615590852,543.0175345335902,518.9025519427264,176.4268947507563,378.02773782760073
SSIM,0.0,0.041928371993794594,0.037749645610153926,0.0338749721009715,0.031007968519330784,0.028272525933798958,0.005536147664190819,0.005991287614993766,0.006679640227264042,0.07456070946972179,0.0642488829719002,0.02681114880852138,0.03439296097346077
NCC,0.0,0.0370840070869803,0.053099331552490824,0.055705810236815465,0.05699151920110676,0.05643104112087991,0.015459527088764784,0.020679458358448352,0.007951727444922792,0.020578443154882733,0.008052946319382904,0.00610579125458823,0.012868106830232894
PSR,0.0,1.3085067951529141,2.283786950836907,2.681982908989635,3.0413866277547372,3.0539992306176877,1.7602116738714466,2.2066152430173753,0.9219873858318821,13.292368752738026,10.276015583804137,2.6055949069163358,6.299019147472485
jaccard_index_0,0.0,0.022013383632867548,0.02979781836477194,0.031325744776355954,0.03156511056078244,0.03185960353942924,0.00804892003483797,0.011012034947339207,0.008429886464928812,0.007032592586511268,0.009221506791675889,0.005783327249531484,0.00996914044823031
jaccard_index_-1,0.0,0.09963928723178095,0.16865201573995053,0.20627267906240113,0.22144555928915927,0.24399473493971674,0.048350772744096895,0.06992554222247448,0.08525185714634874,0.05626507343332329,0.1074230672149803,0.04913136011379553,0.09963213873861532
jaccard_index_-2,0.0,0.022146593900139698,0.029418098181380074,0.036635812430465584,0.04195110910802484,0.050994675902502076,0.012593563428501315,0.026021653134650838,0.01821885361433982,0.010005176773125265,0.0282746366567073,0.02048692925211366,0.04640017585185611
