q_points_count,k_points_count,mean,std,0.1,0.25,0.5,0.75,0.9,centroid_distance_n_clusters_20,cluster_proportion_n_clusters_20,iterations_k_n_clusters_20,wcv_ratio_n_clusters_20,centroid_distance_n_clusters_100,cluster_proportion_n_clusters_100,iterations_k_n_clusters_100,wcv_ratio_n_clusters_100,q_pct_threshold_1,k_pct_threshold_1,q_pct_threshold_2,k_pct_threshold_2,q_pct_threshold_3,k_pct_threshold_3,q_pct_threshold_5,k_pct_threshold_5,q_pct_threshold_10,k_pct_threshold_10,peak_value,MSE,SSIM,NCC,PSR,jaccard_index_0,jaccard_index_-1,jaccard_index_-2,mated
44125,47551,4.753034180736643,10.35718639415514,0.8148996183250302,1.48980138317694,2.8605994706093347,5.0094880804689055,7.980276194204789,72.09733908091465,0.0138169208966522,14,-0.0190979372777309,46.1916516324039,0.0045823130739499,16,-0.2040036925098824,0.2092691218130311,0.1939181089777292,0.3762492917847025,0.3515804084036087,0.5329405099150142,0.504153435258985,0.7596600566572238,0.7020882841580619,0.9421189801699716,0.854366890286219,225766800.0,957.6341525985808,0.8694192819554891,0.0683812788338262,9.520582829600045,0.026836917562724,0.5300289048281769,0.8833333333333333,True
47551,44811,8.369939734458654,16.203862491062416,0.9203384264094354,1.7608622926135182,3.657013255356387,7.867691643203273,14.381057505032704,49.57154307284931,0.0094231775082437,12,0.0151578826356956,188.88658155268416,0.0036311650152803,9,-0.0291613246730045,0.1738974995268238,0.1834817343955725,0.3074593594246178,0.3276427662850639,0.4425774431662846,0.4797482760929236,0.6168114235242161,0.6891388275200285,0.8256818994342916,0.9095980897547478,236105775.0,899.6264643864341,0.8777985024913159,0.0717060784856906,10.483200911004744,0.0248704318199473,0.4659207554916855,0.8622950819672132,True
45146,49712,2.3724129895629407,3.4797192650523527,0.5560502184287982,1.0089550159004506,1.8493387355623057,3.044947313724475,4.4535779699227,54.950838075227885,0.0068758447831881,10,-0.0440519676654651,24.75970006932937,0.0029438779614626,7,-0.1714947836205474,0.3449696540114296,0.3101866752494367,0.572520267576308,0.5160524621821693,0.7641208523457228,0.6970148052784036,0.9357418154432288,0.8706348567750242,0.9914499623443938,0.9343820405535886,309714074.99999994,1084.635233997751,0.866995552992149,0.0921683230365348,10.860071937748598,0.0528863770111368,0.6591519682280107,0.903448275862069,True
50406,48588,2.977546197887263,4.583252973428916,0.5687068940933209,1.017378082148631,2.1409531136788105,3.565343239148852,5.613243223066316,48.97577740877806,0.0066302895271081,12,-0.0417922444717746,26.40017180603325,0.0024877199154618,6,-0.063302040712158,0.3090108320438043,0.3174857989627068,0.512855612427092,0.5179879805713344,0.6901559338174027,0.6876389231909114,0.8743205173987224,0.8566518481929695,0.9750228147442764,0.9642298509920144,389564775.0,910.3463172676908,0.8857315992763356,0.1140034073170889,15.203407427759691,0.0644172768620367,0.6440413931234005,0.9531772575250836,True
48588,45814,4.873973447081882,11.392136668383872,0.7429963365544218,1.3598786864688708,2.5717182990918737,4.433544383905833,7.755260192609474,57.71528301869879,0.0114158519291579,11,0.0099768932886542,37.04073594918683,0.0034312536530775,11,0.0757945508193181,0.2367045360994484,0.2448596498886803,0.4175722400592739,0.4288427118348103,0.5920597678439121,0.6025014187802855,0.8046431217584589,0.8133539965949274,0.9298180620729398,0.9619766883485398,247355099.99999988,956.8057519378268,0.8748131964325494,0.0732161816508886,10.080289132808211,0.0336486871208637,0.6009641722362222,0.9364548494983278,True
49712,50360,2.2243390143156225,4.8129598107618,0.4835349627177771,0.8527931292753096,1.4780824637544423,2.4355150774351197,3.6468749688087856,28.654253635212964,0.007088105645591,7,-0.0238928815617588,21.32710538956268,0.0020565080273817,9,-0.0478874191118517,0.4359510782104925,0.4317315329626688,0.6869367557129064,0.680559968228753,0.8518667524943676,0.8415607625099285,0.9567911168329578,0.9469618745035744,0.9855165754747344,0.9791501191421764,447697125.0,976.4075853901468,0.8851509831848419,0.1300397039379632,15.8071002389049,0.0738892466194462,0.7317985275213276,0.9423728813559322,True
50360,45514,5.5635449463022,13.915691555039285,0.6286369866719383,1.306649367385854,2.51277883034522,4.684827462338194,8.666234059192359,48.27677709990508,0.0059730056108417,6,0.0382737168135371,207.9729939678084,0.0027192458630761,12,0.0386638632124373,0.2646743447180302,0.2928988882541635,0.4332803812549642,0.4806652898009404,0.5970214455917395,0.6497341477347629,0.783558379666402,0.8484422375532803,0.9163820492454328,0.9790174451817024,292872599.99999994,1028.6343536523004,0.8671500945562526,0.0861100428478339,10.790381885656387,0.0451760601766052,0.5963889200403724,0.903114186851211,True
45814,44706,3.0640295870934677,6.63330572223631,0.5531358839339143,0.9523935998850548,1.6761868823095258,2.8879254813179305,4.644942085261729,32.99296204004983,0.0042616150650626,7,0.029499767378273,22.90114901033716,0.0022507011246361,11,0.0343166138980982,0.3804077356266643,0.3886279246633561,0.6105557253241367,0.6285733458596161,0.7735408390448335,0.7991097391848969,0.9179726721089624,0.9507001297365006,0.9638538438032044,0.993557911689706,387939150.0000001,751.2965460723636,0.9046330252036916,0.1260138879479753,19.8131170670839,0.0561207821906939,0.70263319044703,0.9395017793594306,True
85057,65920,8.213202932366109,16.71457937976399,0.6727817616435143,1.1963265651058124,2.410863527267977,5.214257454745236,24.431000002595088,63.8643643186176,0.012826569375471,12,0.0763826768583825,92.45072929698264,0.0034028761931418,24,0.0991857900338438,0.2699013602642933,0.3415958737864077,0.4474528845362521,0.5734526699029127,0.5957887063968867,0.7531705097087379,0.746899138224955,0.922952063106796,0.8324535311614565,0.98373786407767,418305825.0,1766.4429696618686,0.7341051450192344,0.072303271571553,5.836332115078543,0.0445273511313532,0.6009696828085752,0.8990228013029316,True
65920,83301,2.332531825970644,2.2522115619392102,0.5869894529977547,1.0166707965091173,1.820578810375724,3.032036853593602,4.464327735002805,61.31923774995754,0.012080117414006,12,-0.0843542175042026,46.38837198123963,0.0028586151266936,40,-0.1542403798526068,0.3369993932038835,0.2671996734733076,0.5697360436893204,0.4569332901165653,0.7565382281553398,0.6155628383812919,0.9342233009708738,0.7817793303801875,0.9902760922330096,0.8664481818945751,422337374.9999999,1618.3621741432437,0.7612056675021959,0.0751375567464829,6.474443669088992,0.0436728869988529,0.6287104622871046,0.9133333333333332,True
83301,68201,5.036414360828651,9.629178383228492,0.6504750218190412,1.1557609881610786,2.279006228459417,4.475050573562284,10.046756676691912,46.69625363670786,0.0093194801966247,12,0.0466283569380852,42.05793407021359,0.0024438910768882,20,0.0788725481148127,0.2815212302373321,0.3386900485330127,0.4682416777709751,0.5642146009589302,0.6192482683281113,0.737041978856615,0.787253454340284,0.9121713757862788,0.9001572610172747,0.9880353660503512,436512825.0,1631.1667701489218,0.7608285692720225,0.0764361490654851,6.505040714927904,0.046205167519632,0.6240950772200772,0.92,True
79680,67501,6.37655321157087,15.821303158311524,0.6057400026121883,1.080478591385719,2.060375634425769,3.981183263018324,10.891478247848886,80.83661481908086,0.0098709770187151,15,0.1025894355272174,46.75547008548579,0.0029343615484283,20,0.0869701024516685,0.3070030120481927,0.3600835543177138,0.5088855421686747,0.589191271240426,0.6631024096385543,0.7598109657634702,0.8093498995983935,0.9157197671145612,0.8950803212851406,0.9825632212856106,469155375.0000002,1309.0706065246648,0.8052982862836611,0.0882444620198633,8.845822464884355,0.0512635533778088,0.6238989125812526,0.8856209150326797,True
67501,67835,2.0544892866380167,2.355493488102633,0.523335230108382,0.8988276819914334,1.5402881048840853,2.566576619307344,3.865936304437935,46.22275279256094,0.0052555848225591,17,-0.0389596803492616,243.42095799600395,0.0016863630539688,9,-0.0531499101520011,0.4081865453845128,0.403125230338321,0.6539310528732908,0.6474681211763839,0.8255285106887306,0.8130758458023144,0.948963719056014,0.9316724404805778,0.9908742092709738,0.9752782486916785,514998000.0000001,1371.410194971617,0.8028264180166289,0.1063774694267857,9.800594345419366,0.0620796283070547,0.7141196581196582,0.9469964664310954,True
67835,77374,2.697254104674658,6.610945046379356,0.6005353857871145,1.059455495127065,1.948224596253548,3.322280860742146,5.109113667126124,81.83031753920933,0.0115985579013168,35,-0.0945668433092429,44.49394190323314,0.0032561662824834,22,-0.1360509558160939,0.3202624014151986,0.2810117093597332,0.5361981278101275,0.4784682192984723,0.716916046288789,0.640925892418642,0.9013930861649592,0.8212448626153488,0.9863197464435765,0.9264610851190322,402049575.0,1502.5382149948591,0.7715940158329123,0.0737320347966414,6.776372572084923,0.0445082710663844,0.6311233996513794,0.9328859060402684,True
48202,41863,5.3547125477715625,9.54017280911331,0.6742814132410415,1.279101020655272,2.521747302124276,4.784069207141984,11.186186425961347,39.53793112523623,0.0082389930472436,10,0.0163368323229089,145.9083004876796,0.0028722138743038,10,0.0535897565156943,0.2585162441392473,0.2949621384038411,0.4342765860337745,0.4939445333588133,0.5918634081573378,0.665265270047536,0.7711298286378159,0.84618875856962,0.8900460561802415,0.9655543081002316,240397425.0,1042.6346045989906,0.8641194207577615,0.074283810477806,9.451516068213532,0.0427806867151661,0.5681242807825087,0.8915254237288136,True
41863,44816,3.823772827539992,5.945692032131302,0.7448394167013586,1.3542960378584463,2.5705774367633256,4.391877996130734,7.074718183977403,41.676105325454266,0.0100775832902181,14,-0.0769769893330891,22.046857967571395,0.0027955974499635,9,-0.0722958726193645,0.2393043976781406,0.2187834701892181,0.4180063540596709,0.383836129953588,0.5927429950075246,0.5392716886826133,0.8081838377564914,0.7401820778293466,0.9545421971669492,0.913022134951803,205088850.0,971.3554397739316,0.8715706899608295,0.0653080278370701,9.046603905211397,0.0325397960156324,0.5578231292517006,0.9190140845070424,True
44816,41860,5.953780175937806,17.474999987573888,0.588146423569732,1.079444033142381,1.9908481634357151,3.4368599170517444,6.827894824039946,73.59029513385914,0.0102429460590255,16,0.0599427468007997,217.16332045606487,0.0028602691455768,10,0.0084873332454601,0.3232550874687611,0.3438127090301003,0.5360362370581935,0.575346392737697,0.7113530881827919,0.7571667462971811,0.8622590146376294,0.9175346392737695,0.9238441627990004,0.977329192546584,308023424.9999998,1022.3834063362094,0.8705225237813474,0.1015136548903025,12.405882875138005,0.0518512222073806,0.658137793310035,0.8982456140350877,True
47499,45436,6.71051500744326,15.09602019260312,0.6676213374383326,1.258603980670459,2.5456728923838536,5.189525114392039,11.931855009736768,75.0495390051925,0.010344579251236,28,0.018063659378057,125.39531220689524,0.0036461234573212,18,0.0849118820549669,0.2649318933030169,0.2702482612906066,0.4344091454556938,0.4467822871731666,0.5827280574327881,0.59789594154415,0.7492368260384429,0.7875913372656044,0.8793237752373734,0.9632890219209438,243648675.0,868.7251799716101,0.8856666624185151,0.0739816472694644,11.110234793226695,0.0414204500857786,0.558843085106383,0.9013605442176872,True
45436,43997,3.369631299558836,6.997665268438332,0.5471762749723794,1.03382163583469,1.9521690044588773,3.428297393056373,5.76438368643496,28.51612725715144,0.0060229529063064,6,-0.0106461009165838,26.84672031669808,0.0025685126879962,9,-0.1171551743358597,0.3316533145523374,0.3392276746141782,0.5429175103442204,0.5558333522740186,0.7119684831411216,0.7291860808691502,0.873734483669337,0.8871741255085575,0.9643894709041289,0.9602018319430872,316671749.9999998,853.6681770801671,0.8926565809826524,0.1023180813135117,14.789169339231837,0.0575942855115484,0.6489074392339799,0.9184397163120568,True
43997,47947,3.6922193962386936,9.817963158120566,0.6520223438116912,1.1593457621602348,2.1359464360686093,3.71517326351592,5.876074300156462,70.17241960272118,0.0125739938680979,11,-0.026887549618899,119.26903456037084,0.0038119244431206,9,-0.1934422781170879,0.2884514853285451,0.2670448620351638,0.4963520240016364,0.4574843055874194,0.6739550423892539,0.6228126890107828,0.8650362524717594,0.7943979811041358,0.9710207514148692,0.8870836548689177,303406649.9999998,912.9985889241252,0.8839184776065541,0.0945269419771754,13.014540103630898,0.0396336292192005,0.5840331301046819,0.8707482993197279,True
81969,67680,6.2289675542638845,12.634735483501032,0.6243515619666185,1.1022431652771203,2.1414654435218448,4.450447185850562,15.617687978657845,126.34326422292922,0.0110010267839308,16,0.112959030935837,49.8146912593959,0.0029546795012718,29,0.0888866950310676,0.3010162378460149,0.3556589834515366,0.493784235503666,0.5841755319148936,0.6412424209152241,0.7519060283687943,0.782124949676097,0.9092789598108748,0.8716587978382071,0.9834367612293144,455695199.9999999,1485.0640267479416,0.7863880217491765,0.082643046193655,7.506467967767272,0.0491572147050777,0.6246741963509991,0.8877551020408163,True
67680,80799,2.6942733772853806,4.523230206493824,0.6019502942719462,1.0473587798957436,1.9166607110605915,3.183467724637913,4.876261014223203,140.2934392112531,0.0116140724031624,44,-0.1309542925812458,74.88768508731107,0.0028795656492259,54,-0.1445533895008161,0.3200945626477541,0.2690256067525588,0.5470449172576832,0.4670973650663993,0.7345596926713948,0.6318766321365363,0.9109190307328604,0.788178071510786,0.9790336879432624,0.8672755850938749,401529375.0,1716.7740269439298,0.7517993996326596,0.0701837648664546,5.822921719849011,0.0434003373629463,0.6158838071693449,0.9340277777777778,True
71526,76353,2.523478878765283,3.4313128144193463,0.5091861692714421,0.7784209547541713,1.7698302919534057,3.134521170465317,5.095017747663632,69.22529872168997,0.0099918184325253,27,-0.0065906483319066,27.10531933674531,0.0017378255436846,21,-0.024682273708412,0.3693901518328999,0.3491152934396815,0.5704778681877919,0.5461344020536194,0.7303078600788524,0.7066127067698715,0.9008891871487292,0.8687936295888832,0.9855856611581802,0.9737403900305162,774252674.9999996,1324.885409524435,0.8056444232539917,0.1508178053832109,13.275889621803977,0.0775682411064313,0.6721094439541041,0.9455782312925172,True
76353,67659,5.815396729052485,13.854105074726125,0.6702526244363451,1.0941468616116314,1.997057817222914,3.695492432513011,10.378590997460384,148.07258488262897,0.0145124098919633,40,0.161039990519892,39.82946181506525,0.0025752118551402,21,0.0956848827002982,0.3012193365028224,0.3391270932174581,0.5182114651683627,0.5797011484059771,0.6790171964428379,0.7627366647452667,0.8427173784920042,0.934672401306552,0.8991788141919768,0.9871266202574676,573650549.9999998,1473.2382583576375,0.7872119857657178,0.1112918525608475,9.524887560043547,0.0408198664392472,0.6429360899811456,0.8698630136986302,True
80799,66970,7.635064248142442,16.777675663190696,0.6608091278341808,1.1713420621013615,2.2692133047508785,4.5193340044132535,19.788670562731728,157.02482044381875,0.0099591890326733,29,0.1503143065488475,52.3272744972637,0.0030437330895109,19,0.1163894983406733,0.2804490154581121,0.3297894579662535,0.4684463916632632,0.5537106166940421,0.6260968576343766,0.7310288188741227,0.7779551727125336,0.9005674182469763,0.8560873278134631,0.974914140659997,413949149.99999976,1693.523331364442,0.7540175429128292,0.073474318718041,6.105091087730698,0.0446939627420598,0.6058964731950514,0.9044368600682594,True
67659,60067,4.112271536207848,10.462092375197225,0.5536039806283294,0.9633895613397472,1.7220123219200527,3.058455564607512,5.992431387601198,50.57573448170216,0.0102506679917901,17,-0.0651447765174748,40.59389866857829,0.0029204219289641,32,-0.0271483711694587,0.3688644526227109,0.4044483659913097,0.5915399281692014,0.6445136264504636,0.7533365849332683,0.8039855494697588,0.8784197224316056,0.9270314815123112,0.9366085812678284,0.970699385685984,484241174.9999999,1308.435421755463,0.8150900833866862,0.1068045372581749,10.286668818467486,0.0598282078120586,0.6860387441549766,0.912087912087912,True
43163,41161,5.597307046053438,9.431689502024383,0.8090155069648708,1.5423709061544804,3.0247411721487327,6.030949434128331,11.720054970106016,77.67805605064936,0.0097352291736925,25,0.0065798742363911,25.028957971878945,0.0030380757810396,12,-0.0469935698573834,0.203669809790793,0.2113165374990889,0.3598452378194287,0.3723427516338282,0.5107151958853647,0.5346080027210224,0.7008085628895119,0.7477952430698963,0.875819567685286,0.9089186365734556,178818750.0,947.3797277063,0.871890330225057,0.0579105643435388,8.375201760594374,0.0307583222288781,0.5157684160979054,0.8916083916083916,True
41161,47997,3.5960884684945382,8.41792925376797,0.613512422520627,1.1300712563287822,2.1206432618380147,3.7322282023245887,6.622984773653224,136.9821504673789,0.01832094795771,31,-0.0215034334182909,56.56523112861775,0.0058302213812407,13,-0.2702693760084601,0.3015232866062535,0.2563910244390274,0.5041908602803625,0.4249848948892639,0.6750564855081266,0.5642019292872471,0.8479628774811108,0.7089401420922141,0.9474988459949952,0.8061545513261246,238446674.9999999,903.2670468539012,0.8784041345484316,0.0755621227326908,10.937278552609556,0.0427675458098336,0.5241225626740947,0.85,True
47997,48330,3.846323972458849,6.888959229951458,0.6265698293012492,1.3837703183902472,2.1977500648670345,4.128266581036077,7.57532768106674,20.442787699440707,0.0064818901180433,4,-0.0375698073903396,23.177246365088298,0.0024948630807801,9,-0.0563261567433591,0.2874137966956268,0.2889095799710325,0.4860720461695522,0.4915373474032692,0.6536241848448862,0.659631698737844,0.8129258078629914,0.8348024001655286,0.949455174281726,0.9681771156631492,409982624.9999998,1056.0854236992202,0.8618455734063186,0.1227119027684595,14.010356042452315,0.0487425149700598,0.6044611307420494,0.9191919191919192,True
41673,44760,4.024129014397913,6.857214661652438,0.6423977253835653,1.1813379837726232,2.299537095835372,4.445620782286506,7.626659162058444,49.6557622358934,0.008289928473811,8,-0.0414755036580324,29.127149777176257,0.0033563962362852,12,-0.135852433020281,0.2846207376478775,0.2688114387846291,0.4719842583927243,0.4568141197497766,0.6248170278117726,0.6125781948168008,0.7965349266911429,0.7850759606791778,0.9485758164758956,0.9387622877569258,251451674.99999988,776.370873688293,0.895625651866555,0.083546206140315,13.666844834731048,0.0412805899292711,0.5946494685297982,0.8954703832752613,True
44760,48427,4.236999139645157,6.31659759954035,0.7559726438284929,1.5010803526691712,2.893335668892364,5.141912855811287,8.521613722050827,53.35877532671587,0.0090575906584425,15,-0.0523248441927524,32.248365532830455,0.0038663482188006,19,-0.1911463694603863,0.2127122430741733,0.1982984698618539,0.3687444146559428,0.3425774877650897,0.5357685433422699,0.4974704193941396,0.7492627345844504,0.6757387407850992,0.9399910634495084,0.8286493072046586,264716775.0000001,846.1946267903048,0.88284624060862,0.0808930704434509,12.273893250009928,0.0328175913816416,0.4866247468826601,0.8888888888888888,True
48427,50091,3.494441574139874,5.353637145750927,0.6566233254806526,1.2152816447516723,2.2861159924886785,3.9948592290445726,6.410424674576457,31.772609147031982,0.0069408779260584,11,0.0333114312231742,20.157331982003583,0.0021121095893207,6,0.0168744530036616,0.2761682532471555,0.2641991575332894,0.4713899271067793,0.4540336587410912,0.6455283209779669,0.628116827374179,0.84039895099841,0.835559282106566,0.9586181262518844,0.967079914555509,266667525.0000001,921.9286016392348,0.8823626400806496,0.0761292654047391,10.770135434389688,0.0414199932341001,0.5998478095445157,0.9340277777777778,True
54132,52214,3.4233382418166247,7.116831485323813,0.6881097476511332,1.273242532339237,2.37924771187261,3.9972297344915737,6.675326025419992,42.42367215964432,0.0089471652929645,9,-0.0063429001013069,43.479021486488456,0.0027173727282531,7,-0.0322908600448063,0.261508904160201,0.2721109281035737,0.4528929283972511,0.4705634504155974,0.6344675977240819,0.6612211284329873,0.8372866326756817,0.8683494848125024,0.962646863223232,0.9748151836672156,298204649.99999994,982.9082491130677,0.8667109854628425,0.0786553951216086,10.432200170825132,0.0397602260837252,0.6392190973228955,0.9252336448598132,True
52463,36703,18.421594586387883,38.25815476563663,0.8141370784743857,1.6001119244960145,3.37399898442816,9.00981544535686,75.82078029801222,154.93708933181912,0.0110068615673151,33,0.1471362708534493,695.4530309409048,0.004974296490791,10,0.1754735660400397,0.1974534433791434,0.2821295261967687,0.3394011017288375,0.475165517805084,0.4719516611707298,0.6413644661199357,0.6348855383794293,0.8288150832357029,0.7626327125783886,0.9739530828542626,199366650.0,866.2107998590557,0.8764909648950593,0.063296086025279,9.926954798607513,0.0353986411938911,0.4903239159681258,0.8121212121212121,True
52214,44488,11.72321648607248,26.38322955848973,0.6817736162803839,1.313840162831486,2.5086443676666272,5.030602739295551,35.20468953851808,100.17799455682938,0.0102399834762509,17,0.0902906957321151,252.7848358979772,0.0037958354678653,13,0.1836148147441422,0.2527866089554526,0.296799136845891,0.4338874631324932,0.5058217946412515,0.5904355153790172,0.6824087394353534,0.7559658329183744,0.8638059701492538,0.8423028306584441,0.9721497932026614,263026125.0,885.773584264612,0.8782681577491269,0.0770960545691224,11.328258774697842,0.0434665314182736,0.5572154471544716,0.8597560975609756,True
36703,34583,4.618764383218426,12.164339940196449,0.5585201298770526,0.9855902132334856,1.8254983189695648,3.331391735077812,6.904737995472521,50.61049160118068,0.0091060810292402,8,0.0587933398988567,220.5314898699908,0.0030328376330159,9,0.0091340944549993,0.3586082881508323,0.3773241187866871,0.5712339590769147,0.6047769135124194,0.7236193226711712,0.7661278662926871,0.8624090673786884,0.9075557354769684,0.9258098793014194,0.969667177514964,290791799.99999994,709.9789323185956,0.9041505445446358,0.1200369636591198,20.11731298111502,0.0571093842685965,0.6469604015616286,0.8424908424908425,True
44488,46429,5.024156564021118,15.316076346398866,0.6129597668277249,1.0819307955042112,2.031607377773616,3.624793300756816,6.655259603679354,36.41925670398077,0.0085871573189958,11,0.0128949609523523,260.5010359869053,0.0029510091642219,11,-0.0639830030151107,0.3160402805250854,0.3009110685132137,0.5267487861895342,0.5068168601520602,0.6938725049451537,0.6671261496047729,0.8529266319007373,0.8298908010079907,0.9403209854342744,0.92536991966228,274275449.9999999,866.4574199822,0.8855014428661555,0.0861151039942828,12.642322112462416,0.04558420943661,0.6339245111414279,0.8903225806451613,True
34583,50931,3.5134467459078524,7.670365537674551,0.6923090312954023,1.3368554911785315,2.551419416723354,4.416343215978488,6.732870126877648,122.4239114879035,0.0200557774887272,17,-0.3199976888192504,72.46538217680404,0.0059711928978011,16,-0.9070458773713048,0.2447734435994564,0.1668728279436885,0.4244860191423532,0.2906284973788066,0.5971141890524246,0.4100645972001335,0.8136945898273719,0.562820286269659,0.9643755602463638,0.6868704718148083,194619825.00000003,937.9406470187464,0.8636657852035506,0.064207016539615,9.369392793435916,0.0311245100994874,0.4435137681918124,0.7794561933534743,True
82115,85368,2.006273656158412,3.5355690750211406,0.5060940380978252,0.8764131835560134,1.4677439466961757,2.422262899594634,3.644945996918042,61.52262272598089,0.009260284225786,24,0.001262742274757,27.7836097704716,0.0019033690733114,18,-0.0309020188393145,0.4271935699933021,0.4098725517758411,0.6808134932716312,0.6606925311592166,0.8490653352006332,0.8228258832349358,0.9576691225720028,0.9308054540342986,0.989794799975644,0.971089869740418,660719024.9999998,1587.4107743822783,0.7796391588897131,0.1090223334984588,8.740046616799455,0.0646086348318178,0.7311181739381681,0.9739884393063584,True
85368,73992,3.38292491716546,6.283391074452152,0.2275670240053327,0.9730937660869884,2.0453047775790822,3.090644115919212,5.803118692687064,57.35967210411808,0.0080474103957996,17,0.0026342322149046,28.207109247694053,0.0019538808258911,14,0.0616105499852237,0.3475775466216849,0.3968942588387933,0.5562622996907506,0.6306357444048005,0.7330264267641271,0.8200075683857714,0.8816418330053416,0.9591307168342524,0.9416994658420016,0.992715428694994,852087599.9999998,1562.376400565026,0.7691170529526858,0.1527329907445839,11.496519907340996,0.0630661881445706,0.6779730762447828,0.956140350877193,True
73992,79221,1.9437488586670464,2.9659826740874107,0.4882517257694833,0.8506161559257396,1.42195843242088,2.3341336354934428,3.467986115140993,26.03838140712513,0.0057209270358177,6,-0.0014087787001647,24.655272576672616,0.001994133341799,19,-0.0292458726252416,0.4442507298086279,0.4124663914871057,0.7010757919775111,0.6647227376579442,0.8631743972321332,0.8327337448403832,0.9640231376365012,0.948397520859368,0.9909179370742784,0.9870615114679188,636139575.0000001,1637.6643607844082,0.7739273154502841,0.1150292838396413,8.857492029842408,0.0682179515787124,0.7358202304411484,0.9703264094955488,True
82134,76421,3.483150259673592,6.346262817214975,0.5513381613089918,0.9740906683165066,1.7763199390206617,3.1583097536811304,6.265316409681095,63.37475094891855,0.0104827740671683,16,0.0348972584828476,38.74223872504203,0.002551546825411,26,0.0295881005920104,0.3542260208926875,0.3777234006359508,0.5792728955122117,0.6147132332735766,0.7398397740278082,0.7863021944229989,0.8718800983758249,0.9250991219690924,0.9373219373219374,0.9845330471990684,565457399.9999996,1536.5060593998282,0.773247450819303,0.0977979930004034,8.27657784021391,0.058027879540101,0.6605622759856631,0.9325513196480938,True
76421,77627,1.8766643292940235,1.9491134654820976,0.4945948256811676,0.8351600870654263,1.401083632862476,2.328193614923473,3.556582367464813,24.83506000419624,0.0045039880537318,7,0.0216173282607211,29.537779458049204,0.0014929634688415,24,-0.0035863258659345,0.4501118802423418,0.4419467453334535,0.7011423561586475,0.6934700555219189,0.8573690477748263,0.8473726924910148,0.9575771057693566,0.9487162971646464,0.9930516481071956,0.9863191930642689,659483549.9999995,1379.7590958886117,0.8025024020039867,0.120937025966717,10.777410613944715,0.0704765610884883,0.7295371534638644,0.966867469879518,True
77627,76524,3.0613533795804564,5.449756951540051,0.5377761137456403,0.9474649399162288,1.6927477518814849,2.9846533932502264,5.458576989398517,48.40543931904108,0.0085235411478273,16,-0.0330222492194139,27.809556595427136,0.0024000589031228,15,-0.0183246515644913,0.3726023162044134,0.3789007370236788,0.600383887049609,0.6118341958078511,0.7591946101227666,0.7730907950446919,0.8889819263915906,0.9071402435837124,0.9568320300926224,0.9740865610788773,583014150.0000001,1376.0822342847234,0.7952783735388447,0.1056274934217914,9.71587296261509,0.0593001360693816,0.6554253046139632,0.9402985074626866,True
82152,77523,3.084532874659885,5.442428873672024,0.5732273049585277,1.0071253293811329,1.805703160697268,3.1148809724879376,5.264519144246617,63.51077513185118,0.009183545799836,24,0.0085113078520507,40.23831287678763,0.0022952092510338,29,-0.0094269202661192,0.3492793845554581,0.3667040749197013,0.5770766384263317,0.6046850612076416,0.7495496153471614,0.7778336751673697,0.8950603758885968,0.917637346335926,0.9562761710000974,0.9759039252866892,558044549.9999996,1547.08525226261,0.7798604623217463,0.0955807865136965,8.07782658377486,0.0537154330323824,0.6563084112149533,0.9739884393063584,True
77523,82286,2.1737956937634944,2.6943358784195666,0.5061935745320044,0.8846973612426832,1.5460570909188802,2.6288080451690528,4.105510006629168,57.29115706505878,0.0070827366429608,15,-0.0051931139004376,29.920600409411023,0.0022322152214923,22,-0.0511087484840633,0.4127033267546405,0.384233040857497,0.6498587515963005,0.6147825875604599,0.8153709221779343,0.772537248134555,0.9392180385176012,0.9024499914930852,0.9861847451724004,0.9599445835257516,623719799.9999996,1431.7905972260735,0.7973261830440038,0.109009961883117,9.606932929636557,0.0638870387638204,0.685,0.9629629629629628,True
82286,74200,3.412415008477165,7.191121700204215,0.5500988389460988,0.9553452573534232,1.649992289492999,2.917422858874729,5.6121931334619095,49.49589172211644,0.0065352305182024,16,0.0088869706783348,45.447673376441024,0.0019993530537349,21,0.0528354568596867,0.3777799382641033,0.4154986522911051,0.611306905184357,0.669433962264151,0.7687577473689328,0.8351617250673854,0.8877816396470846,0.9501347708894878,0.9444984566025812,0.9889487870619946,620793674.9999994,1531.690491649369,0.7828341557501483,0.1102639213654493,9.12032990295342,0.0591846542259765,0.6760133923233289,0.9350282485875706,True
81408,80034,2.1407299439220777,3.385715742283,0.4816687061318295,0.843859362589252,1.4282483178612062,2.3950673823382584,3.891454661985181,28.814026238307388,0.0043365849797915,8,-0.00079405740240874,32.02293231577029,0.0017235117078194,28,0.0143841438645636,0.4413816823899371,0.4484219206837094,0.6909148977987422,0.7009895794287427,0.8391927083333334,0.8519129370017743,0.941762480345912,0.9498713046955044,0.9828395243710693,0.9875302996226604,709357724.9999993,1600.124533725534,0.7807218373525817,0.1226685125328869,9.500139576987015,0.0724691595862701,0.7311716753863,0.9651162790697676,True
